Area,Date,AveragePrice
Avadi,2022-10,4591005
Avadi,2022-11,4503323
Avadi,2022-12,4666155
Avadi,2023-01,4639336
Avadi,2023-02,4720742
Avadi,2023-03,4764071
Avadi,2023-04,4621934
Avadi,2023-05,4763354
Avadi,2023-06,4594554
Avadi,2023-07,4855203
Avadi,2023-08,4663956
Avadi,2023-09,4765314
Avadi,2023-10,4814723
Avadi,2023-11,4939707
Avadi,2023-12,4714476
Avadi,2024-01,4934978
Avadi,2024-02,4907725
Avadi,2024-03,4743891
Avadi,2024-04,4746805
Avadi,2024-05,4876127
Avadi,2024-06,4793698
Avadi,2024-07,4893472
Avadi,2024-08,4993177
Avadi,2024-09,4796629
Avadi,2024-10,4861977
Avadi,2024-11,5088031
Avadi,2024-12,4863530
Avadi,2025-01,4929585
Avadi,2025-02,5077969
Avadi,2025-03,5127947
Avadi,2025-04,5073978
Avadi,2025-05,5144460
Avadi,2025-06,4952735
Avadi,2025-07,5176486
Avadi,2025-08,5180560
Avadi,2025-09,5024284
Avadi,2025-10,5232277
Ayanavaram,2020-01,5340186
Ayanavaram,2020-02,5065148
Ayanavaram,2020-03,5365339
Ayanavaram,2020-04,5178165
Ayanavaram,2020-05,5103362
Ayanavaram,2020-06,5278942
Ayanavaram,2020-07,5318337
Ayanavaram,2020-08,5234822
Ayanavaram,2020-09,5385543
Ayanavaram,2020-10,5419209
Ayanavaram,2020-11,5507731
Ayanavaram,2020-12,5240595
Ayanavaram,2021-01,5548588
Ayanavaram,2021-02,5530975
Ayanavaram,2021-03,5363761
Ayanavaram,2021-04,5373804
Ayanavaram,2021-05,5311794
Ayanavaram,2021-06,5605402
Ayanavaram,2021-07,5354758
Ayanavaram,2021-08,5417324
Ayanavaram,2021-09,5582828
Ayanavaram,2021-10,5542646
Ayanavaram,2021-11,5651974
Ayanavaram,2021-12,5613713
Ayanavaram,2022-01,5495304
Ayanavaram,2022-02,5708003
Ayanavaram,2022-03,5595123
Ayanavaram,2022-04,5528419
Ayanavaram,2022-05,5539784
Ayanavaram,2022-06,5608563
Ayanavaram,2022-07,5633293
Ayanavaram,2022-08,5871236
Ayanavaram,2022-09,5742787
Ayanavaram,2022-10,5808953
Ayanavaram,2022-11,5928145
Ayanavaram,2022-12,5836503
Ayanavaram,2023-01,5947740
Ayanavaram,2023-02,5927242
Ayanavaram,2023-03,5835084
Ayanavaram,2023-04,6020076
Ayanavaram,2023-05,5775272
Ayanavaram,2023-06,5745583
Ayanavaram,2023-07,5927634
Ayanavaram,2023-08,6044573
Ayanavaram,2023-09,6025789
Ayanavaram,2023-10,5892867
Ayanavaram,2023-11,6091392
Ayanavaram,2023-12,6159376
Ayanavaram,2024-01,6170809
Ayanavaram,2024-02,6127374
Ayanavaram,2024-03,5965537
Ayanavaram,2024-04,6111514
Ayanavaram,2024-05,6125355
Ayanavaram,2024-06,6209635
Ayanavaram,2024-07,6170928
Ayanavaram,2024-08,6217480
Ayanavaram,2024-09,6244792
Ayanavaram,2024-10,6263939
Ayanavaram,2024-11,6250684
Ayanavaram,2024-12,6221467
Ayanavaram,2025-01,6126595
Ayanavaram,2025-02,6195786
Ayanavaram,2025-03,6427866
Ayanavaram,2025-04,6228989
Ayanavaram,2025-05,6411305
Ayanavaram,2025-06,6163361
Ayanavaram,2025-07,6388188
Ayanavaram,2025-08,6482631
Ayanavaram,2025-09,6449246
Ayanavaram,2025-10,6342343
Beemannapettai,2020-01,4099972
Beemannapettai,2020-02,4262823
Beemannapettai,2020-03,4183833
Beemannapettai,2020-04,4218585
Beemannapettai,2020-05,4244727
Beemannapettai,2020-06,4207422
Beemannapettai,2020-07,4141290
Beemannapettai,2020-08,4158739
Beemannapettai,2020-09,4323430
Beemannapettai,2020-10,4283512
Beemannapettai,2020-11,4338437
Beemannapettai,2020-12,4423492
Beemannapettai,2021-01,4258902
Beemannapettai,2021-02,4308985
Beemannapettai,2021-03,4236785
Beemannapettai,2021-04,4470882
Beemannapettai,2021-05,4458532
Beemannapettai,2021-06,4508576
Beemannapettai,2021-07,4368746
Beemannapettai,2021-08,4362481
Beemannapettai,2021-09,4414355
Beemannapettai,2021-10,4533941
Beemannapettai,2021-11,4365787
Beemannapettai,2021-12,4333704
Beemannapettai,2022-01,4474828
Beemannapettai,2022-02,4557064
Beemannapettai,2022-03,4590940
Beemannapettai,2022-04,4408910
Beemannapettai,2022-05,4563750
Beemannapettai,2022-06,4463839
Beemannapettai,2022-07,4427366
Beemannapettai,2022-08,4437436
Beemannapettai,2022-09,4700251
Beemannapettai,2022-10,4654254
Beemannapettai,2022-11,4493401
Beemannapettai,2022-12,4573731
Beemannapettai,2023-01,4544234
Beemannapettai,2023-02,4756748
Beemannapettai,2023-03,4603607
Beemannapettai,2023-04,4578219
Beemannapettai,2023-05,4782577
Beemannapettai,2023-06,4579794
Beemannapettai,2023-07,4792016
Beemannapettai,2023-08,4623672
Beemannapettai,2023-09,4789295
Beemannapettai,2023-10,4721449
Beemannapettai,2023-11,4663432
Beemannapettai,2023-12,4803042
Beemannapettai,2024-01,4682395
Beemannapettai,2024-02,4952400
Beemannapettai,2024-03,4950493
Beemannapettai,2024-04,4933628
Beemannapettai,2024-05,4729464
Beemannapettai,2024-06,4784217
Beemannapettai,2024-07,4880572
Beemannapettai,2024-08,4758458
Beemannapettai,2024-09,4801924
Beemannapettai,2024-10,4893713
Beemannapettai,2024-11,4976578
Beemannapettai,2024-12,5106241
Beemannapettai,2025-01,5083735
Beemannapettai,2025-02,5116011
Beemannapettai,2025-03,5066277
Beemannapettai,2025-04,4913861
Beemannapettai,2025-05,5016081
Beemannapettai,2025-06,4942777
Beemannapettai,2025-07,4948351
Beemannapettai,2025-08,4959663
Beemannapettai,2025-09,5174191
Beemannapettai,2025-10,5121195
Besant Nagar,2020-01,9148417
Besant Nagar,2020-02,9272889
Besant Nagar,2020-03,8946027
Besant Nagar,2020-04,9414661
Besant Nagar,2020-05,9488805
Besant Nagar,2020-06,9052201
Besant Nagar,2020-07,9217577
Besant Nagar,2020-08,9545228
Besant Nagar,2020-09,9329414
Besant Nagar,2020-10,9618609
Besant Nagar,2020-11,9326226
Besant Nagar,2020-12,9558341
Besant Nagar,2021-01,9509511
Besant Nagar,2021-02,9296959
Besant Nagar,2021-03,9638232
Besant Nagar,2021-04,9699776
Besant Nagar,2021-05,9826194
Besant Nagar,2021-06,9858067
Besant Nagar,2021-07,9837930
Besant Nagar,2021-08,9502633
Besant Nagar,2021-09,9974853
Besant Nagar,2021-10,9475479
Besant Nagar,2021-11,9613747
Besant Nagar,2021-12,9525051
Besant Nagar,2022-01,9962486
Besant Nagar,2022-02,9814811
Besant Nagar,2022-03,9807857
Besant Nagar,2022-04,10107347
Besant Nagar,2022-05,9688908
Besant Nagar,2022-06,10089044
Besant Nagar,2022-07,9868977
Besant Nagar,2022-08,10253652
Besant Nagar,2022-09,10145467
Besant Nagar,2022-10,10374905
Besant Nagar,2022-11,9982464
Besant Nagar,2022-12,10242439
Besant Nagar,2023-01,10325700
Besant Nagar,2023-02,9995353
Besant Nagar,2023-03,10279628
Besant Nagar,2023-04,10394771
Besant Nagar,2023-05,10149490
Besant Nagar,2023-06,10107161
Besant Nagar,2023-07,10345081
Besant Nagar,2023-08,10197612
Besant Nagar,2023-09,10422411
Besant Nagar,2023-10,10176079
Besant Nagar,2023-11,10268890
Besant Nagar,2023-12,10325128
Besant Nagar,2024-01,10722971
Besant Nagar,2024-02,10596941
Besant Nagar,2024-03,10594126
Besant Nagar,2024-04,10915589
Besant Nagar,2024-05,10787317
Besant Nagar,2024-06,10540807
Besant Nagar,2024-07,10817096
Besant Nagar,2024-08,10489445
Besant Nagar,2024-09,10520113
Besant Nagar,2024-10,10677856
Besant Nagar,2024-11,11076201
Besant Nagar,2024-12,11105633
Besant Nagar,2025-01,10773069
Besant Nagar,2025-02,10746252
Besant Nagar,2025-03,10822607
Besant Nagar,2025-04,10728664
Besant Nagar,2025-05,11031306
Besant Nagar,2025-06,10908670
Besant Nagar,2025-07,11035850
Besant Nagar,2025-08,11328293
Besant Nagar,2025-09,11460473
Besant Nagar,2025-10,11249957
Basin Bridge,2020-01,3025872
Basin Bridge,2020-02,3151236
Basin Bridge,2020-03,3134897
Basin Bridge,2020-04,3116532
Basin Bridge,2020-05,3200995
Basin Bridge,2020-06,3235025
Basin Bridge,2020-07,3261853
Basin Bridge,2020-08,3098511
Basin Bridge,2020-09,3153014
Basin Bridge,2020-10,3115136
Basin Bridge,2020-11,3177330
Basin Bridge,2020-12,3155566
Basin Bridge,2021-01,3232871
Basin Bridge,2021-02,3184216
Basin Bridge,2021-03,3175782
Basin Bridge,2021-04,3301449
Basin Bridge,2021-05,3236201
Basin Bridge,2021-06,3269179
Basin Bridge,2021-07,3282768
Basin Bridge,2021-08,3219667
Basin Bridge,2021-09,3296013
Basin Bridge,2021-10,3284814
Basin Bridge,2021-11,3364722
Basin Bridge,2021-12,3448562
Basin Bridge,2022-01,3282075
Basin Bridge,2022-02,3303030
Basin Bridge,2022-03,3354219
Basin Bridge,2022-04,3294357
Basin Bridge,2022-05,3338847
Basin Bridge,2022-06,3321555
Basin Bridge,2022-07,3386240
Basin Bridge,2022-08,3475305
Basin Bridge,2022-09,3522975
Basin Bridge,2022-10,3457720
Basin Bridge,2022-11,3416591
Basin Bridge,2022-12,3432039
Basin Bridge,2023-01,3577911
Basin Bridge,2023-02,3522979
Basin Bridge,2023-03,3570884
Basin Bridge,2023-04,3518738
Basin Bridge,2023-05,3607648
Basin Bridge,2023-06,3544671
Basin Bridge,2023-07,3466409
Basin Bridge,2023-08,3569774
Basin Bridge,2023-09,3589185
Basin Bridge,2023-10,3670943
Basin Bridge,2023-11,3638130
Basin Bridge,2023-12,3611740
Basin Bridge,2024-01,3675330
Basin Bridge,2024-02,3671331
Basin Bridge,2024-03,3737206
Basin Bridge,2024-04,3620961
Basin Bridge,2024-05,3713697
Basin Bridge,2024-06,3575438
Basin Bridge,2024-07,3646732
Basin Bridge,2024-08,3774253
Basin Bridge,2024-09,3741409
Basin Bridge,2024-10,3619955
Basin Bridge,2024-11,3685421
Basin Bridge,2024-12,3617046
Basin Bridge,2025-01,3815122
Basin Bridge,2025-02,3851384
Basin Bridge,2025-03,3677028
Basin Bridge,2025-04,3777280
Basin Bridge,2025-05,3776224
Basin Bridge,2025-06,3824072
Basin Bridge,2025-07,3892101
Basin Bridge,2025-08,3805984
Basin Bridge,2025-09,3744681
Basin Bridge,2025-10,3745821
Chepauk,2020-01,7221247
Chepauk,2020-02,7272107
Chepauk,2020-03,6968648
Chepauk,2020-04,7286944
Chepauk,2020-05,7409066
Chepauk,2020-06,7284525
Chepauk,2020-07,7382893
Chepauk,2020-08,7420427
Chepauk,2020-09,7421623
Chepauk,2020-10,7197714
Chepauk,2020-11,7179431
Chepauk,2020-12,7420366
Chepauk,2021-01,7397796
Chepauk,2021-02,7580634
Chepauk,2021-03,7454123
Chepauk,2021-04,7573703
Chepauk,2021-05,7710265
Chepauk,2021-06,7472971
Chepauk,2021-07,7368075
Chepauk,2021-08,7537940
Chepauk,2021-09,7384951
Chepauk,2021-10,7482035
Chepauk,2021-11,7450749
Chepauk,2021-12,7559091
Chepauk,2022-01,7795161
Chepauk,2022-02,7527148
Chepauk,2022-03,7574375
Chepauk,2022-04,7878383
Chepauk,2022-05,7959256
Chepauk,2022-06,7907833
Chepauk,2022-07,8035773
Chepauk,2022-08,7619505
Chepauk,2022-09,7739092
Chepauk,2022-10,7808021
Chepauk,2022-11,7916065
Chepauk,2022-12,7936723
Chepauk,2023-01,7780838
Chepauk,2023-02,7973247
Chepauk,2023-03,8098640
Chepauk,2023-04,7924100
Chepauk,2023-05,8179529
Chepauk,2023-06,8005186
Chepauk,2023-07,7933609
Chepauk,2023-08,7978625
Chepauk,2023-09,7912704
Chepauk,2023-10,8328669
Chepauk,2023-11,8216344
Chepauk,2023-12,8016624
Chepauk,2024-01,8491817
Chepauk,2024-02,8427066
Chepauk,2024-03,8249642
Chepauk,2024-04,8381583
Chepauk,2024-05,8524692
Chepauk,2024-06,8156594
Chepauk,2024-07,8491551
Chepauk,2024-08,8198417
Chepauk,2024-09,8196253
Chepauk,2024-10,8486560
Chepauk,2024-11,8273765
Chepauk,2024-12,8262354
Chepauk,2025-01,8601415
Chepauk,2025-02,8809020
Chepauk,2025-03,8614003
Chepauk,2025-04,8790933
Chepauk,2025-05,8375458
Chepauk,2025-06,8729651
Chepauk,2025-07,8649081
Chepauk,2025-08,8535423
Chepauk,2025-09,8935828
Chepauk,2025-10,8861208
Chetput,2020-01,8107791
Chetput,2020-02,8226244
Chetput,2020-03,8094724
Chetput,2020-04,8398020
Chetput,2020-05,8095180
Chetput,2020-06,8346052
Chetput,2020-07,8362367
Chetput,2020-08,8261792
Chetput,2020-09,8496397
Chetput,2020-10,8213626
Chetput,2020-11,8291166
Chetput,2020-12,8301146
Chetput,2021-01,8630011
Chetput,2021-02,8321164
Chetput,2021-03,8517923
Chetput,2021-04,8715256
Chetput,2021-05,8526195
Chetput,2021-06,8721995
Chetput,2021-07,8695850
Chetput,2021-08,8893137
Chetput,2021-09,8714731
Chetput,2021-10,8911547
Chetput,2021-11,8580860
Chetput,2021-12,8572339
Chetput,2022-01,8880941
Chetput,2022-02,8780266
Chetput,2022-03,9140498
Chetput,2022-04,9019444
Chetput,2022-05,8669505
Chetput,2022-06,8929533
Chetput,2022-07,8939058
Chetput,2022-08,9255183
Chetput,2022-09,9085409
Chetput,2022-10,8937100
Chetput,2022-11,9097505
Chetput,2022-12,8944253
Chetput,2023-01,9008355
Chetput,2023-02,9197780
Chetput,2023-03,9105546
Chetput,2023-04,9264985
Chetput,2023-05,9411940
Chetput,2023-06,9174620
Chetput,2023-07,9188705
Chetput,2023-08,9449253
Chetput,2023-09,9094664
Chetput,2023-10,9239867
Chetput,2023-11,9383656
Chetput,2023-12,9680882
Chetput,2024-01,9343943
Chetput,2024-02,9380016
Chetput,2024-03,9300380
Chetput,2024-04,9835997
Chetput,2024-05,9726372
Chetput,2024-06,9436567
Chetput,2024-07,9594508
Chetput,2024-08,9561887
Chetput,2024-09,9471657
Chetput,2024-10,9627225
Chetput,2024-11,9995380
Chetput,2024-12,9902030
Chetput,2025-01,9950585
Chetput,2025-02,10075375
Chetput,2025-03,9820193
Chetput,2025-04,10002306
Chetput,2025-05,10150457
Chetput,2025-06,10118059
Chetput,2025-07,9881462
Chetput,2025-08,10179069
Chetput,2025-09,9749822
Chetput,2025-10,10075712
Chintadripet,2020-01,6072159
Chintadripet,2020-02,6180141
Chintadripet,2020-03,6337509
Chintadripet,2020-04,6336054
Chintadripet,2020-05,6203383
Chintadripet,2020-06,6223769
Chintadripet,2020-07,6456783
Chintadripet,2020-08,6277093
Chintadripet,2020-09,6437569
Chintadripet,2020-10,6365808
Chintadripet,2020-11,6272610
Chintadripet,2020-12,6437548
Chintadripet,2021-01,6286198
Chintadripet,2021-02,6341397
Chintadripet,2021-03,6451632
Chintadripet,2021-04,6483258
Chintadripet,2021-05,6549760
Chintadripet,2021-06,6478165
Chintadripet,2021-07,6350053
Chintadripet,2021-08,6394817
Chintadripet,2021-09,6697920
Chintadripet,2021-10,6439169
Chintadripet,2021-11,6554235
Chintadripet,2021-12,6642188
Chintadripet,2022-01,6592119
Chintadripet,2022-02,6658764
Chintadripet,2022-03,6512425
Chintadripet,2022-04,6526193
Chintadripet,2022-05,6851297
Chintadripet,2022-06,6811171
Chintadripet,2022-07,6948236
Chintadripet,2022-08,6844564
Chintadripet,2022-09,6743016
Chintadripet,2022-10,6927683
Chintadripet,2022-11,6859750
Chintadripet,2022-12,6791205
Chintadripet,2023-01,6716652
Chintadripet,2023-02,6809038
Chintadripet,2023-03,7152684
Chintadripet,2023-04,7094969
Chintadripet,2023-05,6937955
Chintadripet,2023-06,6890160
Chintadripet,2023-07,7126811
Chintadripet,2023-08,7066579
Chintadripet,2023-09,7202997
Chintadripet,2023-10,6961219
Chintadripet,2023-11,6985745
Chintadripet,2023-12,7136066
Chintadripet,2024-01,7248250
Chintadripet,2024-02,6970980
Chintadripet,2024-03,6990808
Chintadripet,2024-04,7198230
Chintadripet,2024-05,7273807
Chintadripet,2024-06,7129974
Chintadripet,2024-07,7141097
Chintadripet,2024-08,7131689
Chintadripet,2024-09,7486650
Chintadripet,2024-10,7363413
Chintadripet,2024-11,7333110
Chintadripet,2024-12,7179482
Chintadripet,2025-01,7282677
Chintadripet,2025-02,7379650
Chintadripet,2025-03,7459145
Chintadripet,2025-04,7274041
Chintadripet,2025-05,7672874
Chintadripet,2025-06,7409770
Chintadripet,2025-07,7330437
Chintadripet,2025-08,7502798
Chintadripet,2025-09,7391867
Chintadripet,2025-10,7806614
Chitlapakkam,2020-01,5142914
Chitlapakkam,2020-02,5055445
Chitlapakkam,2020-03,5109336
Chitlapakkam,2020-04,5090879
Chitlapakkam,2020-05,5304917
Chitlapakkam,2020-06,5358039
Chitlapakkam,2020-07,5200939
Chitlapakkam,2020-08,5348299
Chitlapakkam,2020-09,5463930
Chitlapakkam,2020-10,5452112
Chitlapakkam,2020-11,5340295
Chitlapakkam,2020-12,5494051
Chitlapakkam,2021-01,5419932
Chitlapakkam,2021-02,5509514
Chitlapakkam,2021-03,5543418
Chitlapakkam,2021-04,5576696
Chitlapakkam,2021-05,5391549
Chitlapakkam,2021-06,5460209
Chitlapakkam,2021-07,5645046
Chitlapakkam,2021-08,5477097
Chitlapakkam,2021-09,5470599
Chitlapakkam,2021-10,5674384
Chitlapakkam,2021-11,5450563
Chitlapakkam,2021-12,5537579
Chitlapakkam,2022-01,5668841
Chitlapakkam,2022-02,5648342
Chitlapakkam,2022-03,5469513
Chitlapakkam,2022-04,5628936
Chitlapakkam,2022-05,5810165
Chitlapakkam,2022-06,5840038
Chitlapakkam,2022-07,5574874
Chitlapakkam,2022-08,5613113
Chitlapakkam,2022-09,5591102
Chitlapakkam,2022-10,5806023
Chitlapakkam,2022-11,5774874
Chitlapakkam,2022-12,5839174
Chitlapakkam,2023-01,5970326
Chitlapakkam,2023-02,5940617
Chitlapakkam,2023-03,5817430
Chitlapakkam,2023-04,6024045
Chitlapakkam,2023-05,5704662
Chitlapakkam,2023-06,5975194
Chitlapakkam,2023-07,5967398
Chitlapakkam,2023-08,6045537
Chitlapakkam,2023-09,5825331
Chitlapakkam,2023-10,5867687
Chitlapakkam,2023-11,6122660
Chitlapakkam,2023-12,5926615
Chitlapakkam,2024-01,6141522
Chitlapakkam,2024-02,6058789
Chitlapakkam,2024-03,6073877
Chitlapakkam,2024-04,5947807
Chitlapakkam,2024-05,6181140
Chitlapakkam,2024-06,6266064
Chitlapakkam,2024-07,6069631
Chitlapakkam,2024-08,5968753
Chitlapakkam,2024-09,6229233
Chitlapakkam,2024-10,6327976
Chitlapakkam,2024-11,6186558
Chitlapakkam,2024-12,6321490
Chitlapakkam,2025-01,6299357
Chitlapakkam,2025-02,6323443
Chitlapakkam,2025-03,6067195
Chitlapakkam,2025-04,6377801
Chitlapakkam,2025-05,6346741
Chitlapakkam,2025-06,6360773
Chitlapakkam,2025-07,6173966
Chitlapakkam,2025-08,6412411
Chitlapakkam,2025-09,6284066
Chitlapakkam,2025-10,6559728
Choolai,2020-01,4928050
Choolai,2020-02,5000315
Choolai,2020-03,5131156
Choolai,2020-04,5186985
Choolai,2020-05,4981725
Choolai,2020-06,5129116
Choolai,2020-07,5076960
Choolai,2020-08,5217219
Choolai,2020-09,5332642
Choolai,2020-10,5121143
Choolai,2020-11,5162087
Choolai,2020-12,5115916
Choolai,2021-01,5405867
Choolai,2021-02,5273139
Choolai,2021-03,5254632
Choolai,2021-04,5431033
Choolai,2021-05,5182679
Choolai,2021-06,5388512
Choolai,2021-07,5282425
Choolai,2021-08,5433399
Choolai,2021-09,5336729
Choolai,2021-10,5522150
Choolai,2021-11,5457116
Choolai,2021-12,5516503
Choolai,2022-01,5384772
Choolai,2022-02,5479740
Choolai,2022-03,5599743
Choolai,2022-04,5651881
Choolai,2022-05,5592235
Choolai,2022-06,5608388
Choolai,2022-07,5629462
Choolai,2022-08,5528788
Choolai,2022-09,5761896
Choolai,2022-10,5592693
Choolai,2022-11,5643310
Choolai,2022-12,5700604
Choolai,2023-01,5835560
Choolai,2023-02,5851137
Choolai,2023-03,5781039
Choolai,2023-04,5862386
Choolai,2023-05,5853656
Choolai,2023-06,5772049
Choolai,2023-07,5921854
Choolai,2023-08,5958515
Choolai,2023-09,5639467
Choolai,2023-10,5818554
Choolai,2023-11,5989405
Choolai,2023-12,5954269
Choolai,2024-01,5744042
Choolai,2024-02,5975401
Choolai,2024-03,5731654
Choolai,2024-04,5985042
Choolai,2024-05,5797098
Choolai,2024-06,5918924
Choolai,2024-07,5845379
Choolai,2024-08,6040611
Choolai,2024-09,6163393
Choolai,2024-10,6035802
Choolai,2024-11,6080262
Choolai,2024-12,5947171
Choolai,2025-01,6121333
Choolai,2025-02,6255798
Choolai,2025-03,6288270
Choolai,2025-04,6098288
Choolai,2025-05,6197256
Choolai,2025-06,6149655
Choolai,2025-07,6172724
Choolai,2025-08,6280151
Choolai,2025-09,6385147
Choolai,2025-10,6162932
Choolaimedu,2020-01,5989791
Choolaimedu,2020-02,6096929
Choolaimedu,2020-03,6201512
Choolaimedu,2020-04,6096969
Choolaimedu,2020-05,6390643
Choolaimedu,2020-06,6180061
Choolaimedu,2020-07,6217502
Choolaimedu,2020-08,6245424
Choolaimedu,2020-09,6373935
Choolaimedu,2020-10,6266593
Choolaimedu,2020-11,6273681
Choolaimedu,2020-12,6509429
Choolaimedu,2021-01,6457997
Choolaimedu,2021-02,6363889
Choolaimedu,2021-03,6385311
Choolaimedu,2021-04,6564286
Choolaimedu,2021-05,6328609
Choolaimedu,2021-06,6561184
Choolaimedu,2021-07,6399517
Choolaimedu,2021-08,6386918
Choolaimedu,2021-09,6484656
Choolaimedu,2021-10,6761780
Choolaimedu,2021-11,6530974
Choolaimedu,2021-12,6442355
Choolaimedu,2022-01,6805837
Choolaimedu,2022-02,6551210
Choolaimedu,2022-03,6587596
Choolaimedu,2022-04,6879449
Choolaimedu,2022-05,6593991
Choolaimedu,2022-06,6850303
Choolaimedu,2022-07,6923977
Choolaimedu,2022-08,6989180
Choolaimedu,2022-09,6893388
Choolaimedu,2022-10,6746561
Choolaimedu,2022-11,6947531
Choolaimedu,2022-12,7023698
Choolaimedu,2023-01,6930582
Choolaimedu,2023-02,6916675
Choolaimedu,2023-03,6907308
Choolaimedu,2023-04,6846620
Choolaimedu,2023-05,7159579
Choolaimedu,2023-06,7044562
Choolaimedu,2023-07,7069192
Choolaimedu,2023-08,7073510
Choolaimedu,2023-09,7140590
Choolaimedu,2023-10,6931334
Choolaimedu,2023-11,7225405
Choolaimedu,2023-12,7110952
Choolaimedu,2024-01,6994674
Choolaimedu,2024-02,7301983
Choolaimedu,2024-03,7246912
Choolaimedu,2024-04,7321194
Choolaimedu,2024-05,7184661
Choolaimedu,2024-06,7240161
Choolaimedu,2024-07,7268309
Choolaimedu,2024-08,7398918
Choolaimedu,2024-09,7322608
Choolaimedu,2024-10,7316512
Choolaimedu,2024-11,7554368
Choolaimedu,2024-12,7407988
Choolaimedu,2025-01,7346511
Choolaimedu,2025-02,7403743
Choolaimedu,2025-03,7428401
Choolaimedu,2025-04,7505238
Choolaimedu,2025-05,7287536
Choolaimedu,2025-06,7708655
Choolaimedu,2025-07,7374238
Choolaimedu,2025-08,7353682
Choolaimedu,2025-09,7492085
Choolaimedu,2025-10,7649628
Chrompet,2020-01,5117857
Chrompet,2020-02,5198372
Chrompet,2020-03,5005833
Chrompet,2020-04,5176435
Chrompet,2020-05,5221809
Chrompet,2020-06,5258519
Chrompet,2020-07,5326930
Chrompet,2020-08,5263503
Chrompet,2020-09,5327504
Chrompet,2020-10,5094652
Chrompet,2020-11,5121870
Chrompet,2020-12,5329379
Chrompet,2021-01,5291601
Chrompet,2021-02,5272116
Chrompet,2021-03,5230900
Chrompet,2021-04,5365386
Chrompet,2021-05,5331028
Chrompet,2021-06,5315233
Chrompet,2021-07,5238518
Chrompet,2021-08,5451063
Chrompet,2021-09,5392960
Chrompet,2021-10,5490281
Chrompet,2021-11,5448333
Chrompet,2021-12,5314868
Chrompet,2022-01,5448553
Chrompet,2022-02,5347126
Chrompet,2022-03,5669724
Chrompet,2022-04,5571111
Chrompet,2022-05,5608162
Chrompet,2022-06,5722546
Chrompet,2022-07,5580366
Chrompet,2022-08,5594983
Chrompet,2022-09,5552093
Chrompet,2022-10,5741632
Chrompet,2022-11,5781613
Chrompet,2022-12,5791155
Chrompet,2023-01,5733014
Chrompet,2023-02,5841245
Chrompet,2023-03,5800729
Chrompet,2023-04,5879013
Chrompet,2023-05,5734464
Chrompet,2023-06,5638890
Chrompet,2023-07,5846792
Chrompet,2023-08,5704017
Chrompet,2023-09,5765572
Chrompet,2023-10,6015214
Chrompet,2023-11,5777184
Chrompet,2023-12,5741294
Chrompet,2024-01,6000952
Chrompet,2024-02,6023134
Chrompet,2024-03,5771884
Chrompet,2024-04,6025055
Chrompet,2024-05,5785046
Chrompet,2024-06,5954832
Chrompet,2024-07,5925222
Chrompet,2024-08,5886184
Chrompet,2024-09,6021203
Chrompet,2024-10,6088920
Chrompet,2024-11,6165237
Chrompet,2024-12,6091644
Chrompet,2025-01,6222115
Chrompet,2025-02,6268339
Chrompet,2025-03,6162670
Chrompet,2025-04,6065807
Chrompet,2025-05,5999584
Chrompet,2025-06,6240530
Chrompet,2025-07,6307536
Chrompet,2025-08,6329489
Chrompet,2025-09,6321704
Chrompet,2025-10,6354375
Egmore,2020-01,7857313
Egmore,2020-02,8339279
Egmore,2020-03,7977989
Egmore,2020-04,8104214
Egmore,2020-05,8328289
Egmore,2020-06,8342488
Egmore,2020-07,8430102
Egmore,2020-08,8221321
Egmore,2020-09,8060673
Egmore,2020-10,8565388
Egmore,2020-11,8604039
Egmore,2020-12,8629742
Egmore,2021-01,8568983
Egmore,2021-02,8245282
